time,pivot_x,pivot_y,tipA_x,tipA_y,tipB_x,tipB_y,tipC_x,tipC_y,ball1A_x,ball1A_y,ball2A_x,ball2A_y,ball1B_x,ball1B_y,ball2B_x,ball2B_y,ball1C_x,ball1C_y,ball2C_x,ball2C_y
1.2000,0.000000,0.000000,-1.095411,1.428312,1.784660,0.234498,-0.967521,-1.517861,-1.354474,1.733084,-1.603950,2.045753,2.183254,0.268009,2.580719,0.312968,-1.181751,-1.855656,-1.394784,-2.194208
1.2100,0.000000,0.000000,-1.098715,1.425772,1.784112,0.238629,-0.964005,-1.520097,-1.357052,1.731160,-1.606562,2.043802,2.182618,0.273168,2.580236,0.316755,-1.176127,-1.859220,-1.386432,-2.199472
1.2200,0.000000,0.000000,-1.102044,1.423201,1.783550,0.242797,-0.960450,-1.522346,-1.359741,1.729129,-1.609589,2.041500,2.182014,0.277809,2.579816,0.319687,-1.170051,-1.863032,-1.377685,-2.204921
1.2300,0.000000,0.000000,-1.105402,1.420594,1.782971,0.247010,-0.956851,-1.524610,-1.362580,1.726959,-1.613034,2.038844,2.181446,0.281907,2.579451,0.321809,-1.163551,-1.867065,-1.368572,-2.210527
1.2400,0.000000,0.000000,-1.108795,1.417947,1.782376,0.251271,-0.953204,-1.526893,-1.365605,1.724620,-1.616894,2.035834,2.180912,0.285452,2.579130,0.323172,-1.156670,-1.871279,-1.359121,-2.216262
1.2500,0.000000,0.000000,-1.112225,1.415258,1.781762,0.255587,-0.949504,-1.529197,-1.368854,1.722083,-1.621163,2.032470,2.180410,0.288450,2.578842,0.323828,-1.149464,-1.875630,-1.349357,-2.222102
1.2600,0.000000,0.000000,-1.115694,1.412525,1.781130,0.259957,-0.945750,-1.531521,-1.372359,1.719320,-1.625833,2.028756,2.179929,0.290924,2.578573,0.323827,-1.141998,-1.880070,-1.339305,-2.228022
1.2700,0.000000,0.000000,-1.119197,1.409751,1.780479,0.264378,-0.941944,-1.533865,-1.376147,1.716308,-1.630894,2.024697,2.179460,0.292914,2.578310,0.323223,-1.134346,-1.884552,-1.328989,-2.234000
1.2800,0.000000,0.000000,-1.122729,1.406939,1.779810,0.268842,-0.938095,-1.536222,-1.380240,1.713025,-1.636336,2.020295,2.178988,0.294473,2.578035,0.322068,-1.126585,-1.889027,-1.318435,-2.240016
1.2900,0.000000,0.000000,-1.126280,1.404099,1.779125,0.273338,-0.934211,-1.538587,-1.384651,1.709458,-1.642147,2.015556,2.178501,0.295671,2.577735,0.320416,-1.118792,-1.893453,-1.307674,-2.246048
1.3000,0.000000,0.000000,-1.129837,1.401238,1.778426,0.277848,-0.930306,-1.540951,-1.389386,1.705597,-1.648316,2.010482,2.177987,0.296585,2.577396,0.318321,-1.111042,-1.897791,-1.296738,-2.252074
1.3100,0.000000,0.000000,-1.133388,1.398368,1.777716,0.282358,-0.926395,-1.543306,-1.394439,1.701439,-1.654831,2.005077,2.177437,0.297302,2.577007,0.315841,-1.103405,-1.902008,-1.285667,-2.258071
1.3200,0.000000,0.000000,-1.136920,1.395497,1.776996,0.286853,-0.922489,-1.545644,-1.399796,1.696987,-1.661680,1.999339,2.176843,0.297909,2.576557,0.313035,-1.095941,-1.906080,-1.274502,-2.264013
1.3300,0.000000,0.000000,-1.140427,1.392633,1.776269,0.291322,-0.918598,-1.547959,-1.405431,1.692254,-1.668850,1.993269,2.176205,0.298494,2.576040,0.309966,-1.088701,-1.909988,-1.263296,-2.269872
1.3400,0.000000,0.000000,-1.143902,1.389780,1.775536,0.295758,-0.914728,-1.550249,-1.411312,1.687256,-1.676329,1.986866,2.175521,0.299140,2.575450,0.306704,-1.081723,-1.913722,-1.252103,-2.275621
1.3500,0.000000,0.000000,-1.147346,1.386938,1.774797,0.300162,-0.910880,-1.552513,-1.417398,1.682018,-1.684102,1.980127,2.174796,0.299924,2.574782,0.303318,-1.075035,-1.917278,-1.240987,-2.281228
1.3600,0.000000,0.000000,-1.150763,1.384104,1.774051,0.304538,-0.907048,-1.554755,-1.423643,1.676570,-1.692155,1.973052,2.174034,0.300911,2.574033,0.299888,-1.068649,-1.920658,-1.230014,-2.286666
1.3700,0.000000,0.000000,-1.154162,1.381271,1.773297,0.308899,-0.903223,-1.556980,-1.430000,1.670950,-1.700473,1.965643,2.173240,0.302157,2.573200,0.296496,-1.062567,-1.923872,-1.219258,-2.291905
1.3800,0.000000,0.000000,-1.157554,1.378430,1.772532,0.313256,-0.899394,-1.559196,-1.436419,1.665195,-1.709039,1.957904,2.172418,0.303702,2.572281,0.293227,-1.056777,-1.926933,-1.208793,-2.296921
1.3900,0.000000,0.000000,-1.160950,1.375571,1.771754,0.317627,-0.895545,-1.561409,-1.442855,1.659348,-1.717833,1.949843,2.171573,0.305577,2.571276,0.290173,-1.051258,-1.929857,-1.198698,-2.301692
1.4000,0.000000,0.000000,-1.164363,1.372683,1.770960,0.322026,-0.891665,-1.563629,-1.449265,1.653451,-1.726833,1.941473,2.170707,0.307800,2.570188,0.287427,-1.045980,-1.932664,-1.189048,-2.306203
1.4100,0.000000,0.000000,-1.167803,1.369758,1.770146,0.326468,-0.887739,-1.565861,-1.455614,1.647544,-1.736013,1.932809,2.169823,0.310377,2.569022,0.285083,-1.040906,-1.935374,-1.179916,-2.310442
1.4200,0.000000,0.000000,-1.171278,1.366787,1.769312,0.330963,-0.883759,-1.568110,-1.461872,1.641660,-1.745343,1.923873,2.168922,0.313309,2.567790,0.283236,-1.035998,-1.938007,-1.171370,-2.314403
1.4300,0.000000,0.000000,-1.174793,1.363767,1.768454,0.335517,-0.879719,-1.570380,-1.468018,1.635832,-1.754790,1.914690,2.168005,0.316585,2.566505,0.281975,-1.031214,-1.940582,-1.163467,-2.318086
1.4400,0.000000,0.000000,-1.178351,1.360694,1.767571,0.340135,-0.875614,-1.572673,-1.474040,1.630079,-1.764314,1.905290,2.167074,0.320193,2.565187,0.281390,-1.026515,-1.943117,-1.156256,-2.321491
1.4500,0.000000,0.000000,-1.181950,1.357569,1.766664,0.344815,-0.871447,-1.574986,-1.479930,1.624418,-1.773873,1.895706,2.166129,0.324117,2.563858,0.281560,-1.021868,-1.945625,-1.149770,-2.324625
1.4600,0.000000,0.000000,-1.185588,1.354394,1.765733,0.349552,-0.867219,-1.577318,-1.485690,1.618853,-1.783421,1.885978,2.165170,0.328339,2.562542,0.282558,-1.017243,-1.948118,-1.144029,-2.327493
1.4700,0.000000,0.000000,-1.189258,1.351172,1.764778,0.354341,-0.862937,-1.579665,-1.491327,1.613382,-1.792912,1.876150,2.164200,0.332843,2.561262,0.284448,-1.012620,-1.950602,-1.139035,-2.330101
1.4800,0.000000,0.000000,-1.192954,1.347910,1.763801,0.359173,-0.858607,-1.582022,-1.496853,1.607998,-1.802298,1.866267,2.163220,0.337616,2.560040,0.287282,-1.007989,-1.953081,-1.134776,-2.332456
1.4900,0.000000,0.000000,-1.196670,1.344612,1.762803,0.364040,-0.854237,-1.584386,-1.502282,1.602683,-1.811534,1.856383,2.162230,0.342645,2.558896,0.291101,-1.003350,-1.955554,-1.131222,-2.334564
1.5000,0.000000,0.000000,-1.200398,1.341285,1.761786,0.368933,-0.849835,-1.586752,-1.507634,1.597421,-1.820579,1.846551,2.161234,0.347925,2.557840,0.295934,-0.998710,-1.958015,-1.128330,-2.336431
1.5100,0.000000,0.000000,-1.204133,1.337933,1.760750,0.373844,-0.845408,-1.589115,-1.512926,1.592190,-1.829396,1.836827,2.160230,0.353452,2.556881,0.301797,-0.994087,-1.960456,-1.126040,-2.338065
1.5200,0.000000,0.000000,-1.207870,1.334560,1.759698,0.378766,-0.840960,-1.591473,-1.518176,1.586968,-1.837952,1.827267,2.159220,0.359227,2.556016,0.308694,-0.989506,-1.962868,-1.124284,-2.339478
1.5300,0.000000,0.000000,-1.211605,1.331170,1.758629,0.383696,-0.836497,-1.593823,-1.523401,1.581736,-1.846222,1.817928,2.158204,0.365255,2.555236,0.316616,-0.984998,-1.965236,-1.122983,-2.340683
1.5400,0.000000,0.000000,-1.215337,1.327764,1.757545,0.388631,-0.832020,-1.596165,-1.528612,1.576478,-1.854186,1.808860,2.157180,0.371544,2.554526,0.325541,-0.980595,-1.967548,-1.122053,-2.341700
1.5500,0.000000,0.000000,-1.219065,1.324342,1.756446,0.393570,-0.827530,-1.598498,-1.533819,1.571181,-1.861830,1.800111,2.156147,0.378106,2.553865,0.335437,-0.976331,-1.969790,-1.121408,-2.342554
1.5600,0.000000,0.000000,-1.222789,1.320903,1.755331,0.398515,-0.823025,-1.600822,-1.539027,1.565839,-1.869145,1.791720,2.155101,0.384952,2.553225,0.346260,-0.972235,-1.971950,-1.120959,-2.343274
1.5700,0.000000,0.000000,-1.226513,1.317446,1.754199,0.403469,-0.818502,-1.603139,-1.544238,1.560451,-1.876127,1.783721,2.154037,0.392095,2.552578,0.357957,-0.968332,-1.974017,-1.120622,-2.343893
1.5800,0.000000,0.000000,-1.230239,1.313968,1.753049,0.408435,-0.813959,-1.605450,-1.549446,1.555022,-1.882774,1.776138,2.152950,0.399548,2.551892,0.370463,-0.964637,-1.975985,-1.120315,-2.344447
1.5900,0.000000,0.000000,-1.233970,1.310465,1.751881,0.413417,-0.809391,-1.607758,-1.554643,1.549565,-1.889089,1.768987,2.151834,0.407319,2.551137,0.383711,-0.961153,-1.977850,-1.119963,-2.344973
1.6000,0.000000,0.000000,-1.237709,1.306934,1.750692,0.418421,-0.804794,-1.610064,-1.559819,1.544095,-1.895078,1.762273,2.150681,0.415416,2.550285,0.397622,-0.957874,-1.979613,-1.119498,-2.345506
1.6100,0.000000,0.000000,-1.241460,1.303371,1.749483,0.423450,-0.800164,-1.612370,-1.564957,1.538636,-1.900748,1.755995,2.149483,0.423842,2.549311,0.412116,-0.954778,-1.981280,-1.118857,-2.346079
1.6200,0.000000,0.000000,-1.245224,1.299776,1.748251,0.428508,-0.795498,-1.614677,-1.570043,1.533213,-1.906109,1.750144,2.148230,0.432593,2.548192,0.427109,-0.951832,-1.982861,-1.117987,-2.346720
1.6300,0.000000,0.000000,-1.249004,1.296144,1.746995,0.433597,-0.790792,-1.616987,-1.575056,1.527855,-1.911175,1.744705,2.146914,0.441659,2.546913,0.442516,-0.948992,-1.984374,-1.116841,-2.347453
1.6400,0.000000,0.000000,-1.252801,1.292474,1.745716,0.438720,-0.786045,-1.619300,-1.579980,1.522591,-1.915961,1.739655,2.145527,0.451024,2.545461,0.458251,-0.946201,-1.985838,-1.115380,-2.348300
1.6500,0.000000,0.000000,-1.256616,1.288766,1.744412,0.443878,-0.781256,-1.621616,-1.584798,1.517450,-1.920484,1.734970,2.144059,0.460665,2.543829,0.474229,-0.943397,-1.987280,-1.113572,-2.349276
1.6600,0.000000,0.000000,-1.260449,1.285017,1.743082,0.449072,-0.776422,-1.623936,-1.589492,1.512460,-1.924763,1.730620,2.142505,0.470549,2.542014,0.490368,-0.940512,-1.988730,-1.111390,-2.350394
1.6700,0.000000,0.000000,-1.264301,1.281227,1.741726,0.454304,-0.771543,-1.626260,-1.594051,1.507645,-1.928818,1.726577,2.140858,0.480640,2.540015,0.506589,-0.937476,-1.990219,-1.108814,-2.351665
1.6800,0.000000,0.000000,-1.268175,1.277392,1.740342,0.459576,-0.766615,-1.628589,-1.598463,1.503025,-1.932672,1.722807,2.139114,0.490893,2.537838,0.522818,-0.934219,-1.991781,-1.105828,-2.353099
1.6900,0.000000,0.000000,-1.272073,1.273511,1.738929,0.464893,-0.761634,-1.630924,-1.602722,1.498613,-1.936348,1.719281,2.137273,0.501259,2.535490,0.538982,-0.930675,-1.993450,-1.102418,-2.354704
1.7000,0.000000,0.000000,-1.275999,1.269577,1.737486,0.470259,-0.756595,-1.633268,-1.606827,1.494416,-1.939867,1.715967,2.135335,0.511685,2.532981,0.555014,-0.926785,-1.995256,-1.098572,-2.356489
1.7100,0.000000,0.000000,-1.279957,1.265587,1.736009,0.475681,-0.751492,-1.635622,-1.610780,1.490434,-1.943251,1.712836,2.133305,0.522117,2.530325,0.570852,-0.922497,-1.997226,-1.094281,-2.358460
1.7200,0.000000,0.000000,-1.283952,1.261534,1.734496,0.481168,-0.746317,-1.637990,-1.614587,1.486657,-1.946521,1.709860,2.131189,0.532501,2.527536,0.586438,-0.917770,-1.999381,-1.089532,-2.360626
1.7300,0.000000,0.000000,-1.287989,1.257411,1.732945,0.486726,-0.741062,-1.640374,-1.618260,1.483068,-1.949697,1.707009,2.128998,0.542782,2.524632,0.601717,-0.912573,-2.001738,-1.084312,-2.362994
1.7400,0.000000,0.000000,-1.292075,1.253213,1.731352,0.492363,-0.735719,-1.642777,-1.621816,1.479644,-1.952796,1.704260,2.126743,0.552911,2.521633,0.616640,-0.906888,-2.004304,-1.078608,-2.365568
1.7500,0.000000,0.000000,-1.296212,1.248933,1.729714,0.498086,-0.730283,-1.645201,-1.625273,1.476351,-1.955833,1.701585,2.124437,0.562843,2.518560,0.631160,-0.900707,-2.007079,-1.072403,-2.368355
1.7600,0.000000,0.000000,-1.300402,1.244570,1.728030,0.503896,-0.724750,-1.647646,-1.628657,1.473150,-1.958822,1.698962,2.122096,0.572540,2.515435,0.645235,-0.894037,-2.010057,-1.065679,-2.371359
1.7700,0.000000,0.000000,-1.304645,1.240122,1.726299,0.509795,-0.719118,-1.650112,-1.631992,1.469999,-1.961778,1.696365,2.119734,0.581971,2.512281,0.658826,-0.886892,-2.013226,-1.058416,-2.374584
1.7800,0.000000,0.000000,-1.308938,1.235590,1.724521,0.515778,-0.713392,-1.652596,-1.635310,1.466850,-1.964712,1.693774,2.117363,0.591110,2.509120,0.671897,-0.879299,-2.016566,-1.050595,-2.378033
1.7900,0.000000,0.000000,-1.313275,1.230979,1.722696,0.521840,-0.707575,-1.655094,-1.638640,1.463654,-1.967637,1.691164,2.114997,0.599942,2.505976,0.684416,-0.871293,-2.020055,-1.042197,-2.381707
1.8000,0.000000,0.000000,-1.317650,1.226295,1.720827,0.527971,-0.701677,-1.657603,-1.642015,1.460362,-1.970568,1.688513,2.112646,0.608459,2.502869,0.696355,-0.862915,-2.023667,-1.033206,-2.385607
1.8100,0.000000,0.000000,-1.322054,1.221545,1.718916,0.534160,-0.695708,-1.660118,-1.645466,1.456928,-1.973519,1.685797,2.110316,0.616659,2.499821,0.707688,-0.854213,-2.027373,-1.023608,-2.389733
1.8200,0.000000,0.000000,-1.326478,1.216740,1.716967,0.540394,-0.689679,-1.662631,-1.649023,1.453308,-1.976507,1.682992,2.108014,0.624547,2.496849,0.718394,-0.845236,-2.031145,-1.013394,-2.394081
1.8300,0.000000,0.000000,-1.330913,1.211887,1.714982,0.546661,-0.683602,-1.665139,-1.652715,1.449465,-1.979549,1.680072,2.105743,0.632133,2.493972,0.728456,-0.836035,-2.034955,-1.002560,-2.398644
1.8400,0.000000,0.000000,-1.335351,1.206995,1.712964,0.552951,-0.677487,-1.667636,-1.656566,1.445367,-1.982666,1.677010,2.103503,0.639431,2.491204,0.737860,-0.826663,-2.038779,-0.991108,-2.403412
1.8500,0.000000,0.000000,-1.339786,1.202070,1.710917,0.559253,-0.671343,-1.670119,-1.660595,1.440989,-1.985878,1.673777,2.101295,0.646460,2.488557,0.746599,-0.817168,-2.042591,-0.979048,-2.408371
1.8600,0.000000,0.000000,-1.344213,1.197118,1.708841,0.565563,-0.665175,-1.672585,-1.664815,1.436313,-1.989209,1.670341,2.099114,0.653238,2.486040,0.754670,-0.807593,-2.046373,-0.966397,-2.413499
1.8700,0.000000,0.000000,-1.348629,1.192141,1.706739,0.571877,-0.658988,-1.675033,-1.669235,1.431331,-1.992680,1.666668,2.096959,0.659786,2.483660,0.762074,-0.797978,-2.050108,-0.953179,-2.418772
1.8800,0.000000,0.000000,-1.353034,1.187139,1.704609,0.578193,-0.652780,-1.677462,-1.673856,1.426039,-1.996316,1.662723,2.094824,0.666127,2.481418,0.768817,-0.788355,-2.053785,-0.939429,-2.424159
1.8900,0.000000,0.000000,-1.357430,1.182110,1.702452,0.584513,-0.646552,-1.679872,-1.678674,1.420442,-2.000143,1.658471,2.092705,0.672279,2.479314,0.774913,-0.778748,-2.057396,-0.925187,-2.429627
1.9000,0.000000,0.000000,-1.361817,1.177053,1.700267,0.590841,-0.640300,-1.682265,-1.683680,1.414549,-2.004184,1.653875,2.090596,0.678265,2.477342,0.780380,-0.769172,-2.060936,-0.910505,-2.435135
1.9100,0.000000,0.000000,-1.366199,1.171964,1.698050,0.597182,-0.634018,-1.684643,-1.688859,1.408376,-2.008466,1.648899,2.088492,0.684101,2.475495,0.785240,-0.759636,-2.064406,-0.895442,-2.440646
1.9200,0.000000,0.000000,-1.370580,1.166838,1.695801,0.603538,-0.627703,-1.687006,-1.694194,1.401942,-2.013013,1.643509,2.086388,0.689804,2.473759,0.789523,-0.750138,-2.067807,-0.880064,-2.446118
1.9300,0.000000,0.000000,-1.374961,1.161672,1.693518,0.609915,-0.621351,-1.689356,-1.699665,1.395269,-2.017849,1.637671,2.084279,0.695392,2.472121,0.793262,-0.740671,-2.071145,-0.864444,-2.451513
1.9400,0.000000,0.000000,-1.379344,1.156464,1.691199,0.616315,-0.614957,-1.691694,-1.705249,1.388382,-2.022996,1.631357,2.082159,0.700877,2.470562,0.796497,-0.731222,-2.074424,-0.848660,-2.456796
1.9500,0.000000,0.000000,-1.383731,1.151211,1.688844,0.622741,-0.608521,-1.694020,-1.710926,1.381306,-2.028474,1.624541,2.080025,0.706271,2.469063,0.799273,-0.721773,-2.077652,-0.832795,-2.461936
1.9600,0.000000,0.000000,-1.388122,1.145914,1.686451,0.629192,-0.602041,-1.696333,-1.716675,1.374064,-2.034300,1.617199,2.077873,0.711586,2.467605,0.801636,-0.712304,-2.080836,-0.816934,-2.466909
1.9700,0.000000,0.000000,-1.392515,1.140571,1.684021,0.635668,-0.595518,-1.698634,-1.722477,1.366679,-2.040485,1.609313,2.075700,0.716830,2.466166,0.803642,-0.702797,-2.083980,-0.801160,-2.471697
1.9800,0.000000,0.000000,-1.396910,1.135184,1.681553,0.642168,-0.588952,-1.700922,-1.728315,1.359172,-2.047035,1.600869,2.073503,0.722014,2.464726,0.805345,-0.693233,-2.087090,-0.785557,-2.476289
1.9900,0.000000,0.000000,-1.401305,1.129754,1.679048,0.648689,-0.582347,-1.703195,-1.734176,1.351558,-2.053951,1.591857,2.071279,0.727144,2.463266,0.806806,-0.683598,-2.090168,-0.770201,-2.480680
2.0000,0.000000,0.000000,-1.405699,1.124282,1.676506,0.655231,-0.575702,-1.705452,-1.740048,1.343851,-2.061228,1.582270,2.069025,0.732230,2.461767,0.808086,-0.673884,-2.093215,-0.755165,-2.484870
2.0100,0.000000,0.000000,-1.410091,1.118769,1.673928,0.661790,-0.569019,-1.707694,-1.745925,1.336059,-2.068852,1.572108,2.066740,0.737278,2.460212,0.809248,-0.664090,-2.096231,-0.740512,-2.488863
2.0200,0.000000,0.000000,-1.414480,1.113215,1.671312,0.668368,-0.562299,-1.709918,-1.751803,1.328187,-2.076803,1.561372,2.064421,0.742297,2.458588,0.810358,-0.654222,-2.099213,-0.726299,-2.492665
2.0300,0.000000,0.000000,-1.418865,1.107620,1.668660,0.674963,-0.555542,-1.712125,-1.757680,1.320233,-2.085056,1.550070,2.062065,0.747298,2.456882,0.811478,-0.644294,-2.102155,-0.712570,-2.496285
2.0400,0.000000,0.000000,-1.423247,1.101983,1.665969,0.681576,-0.548746,-1.714315,-1.763558,1.312194,-2.093580,1.538215,2.059669,0.752289,2.455085,0.812673,-0.634327,-2.105053,-0.699360,-2.499731
2.0500,0.000000,0.000000,-1.427626,1.096305,1.663241,0.688208,-0.541912,-1.716488,-1.769442,1.304058,-2.102339,1.525823,2.057231,0.757285,2.453189,0.814004,-0.624350,-2.107901,-0.686696,-2.503012
2.0600,0.000000,0.000000,-1.432002,1.090583,1.660473,0.694859,-0.535039,-1.718643,-1.775338,1.295814,-2.111294,1.512918,2.054747,0.762299,2.451189,0.815531,-0.614399,-2.110691,-0.674592,-2.506136
2.0700,0.000000,0.000000,-1.436375,1.084817,1.657666,0.701528,-0.528126,-1.720780,-1.781254,1.287446,-2.120403,1.499526,2.052214,0.767348,2.449081,0.817311,-0.604513,-2.113418,-0.663054,-2.509111
2.0800,0.000000,0.000000,-1.440743,1.079008,1.654820,0.708216,-0.521173,-1.722898,-1.787196,1.278935,-2.129624,1.485679,2.049629,0.772450,2.446864,0.819398,-0.594735,-2.116076,-0.652081,-2.511944
2.0900,0.000000,0.000000,-1.445106,1.073158,1.651935,0.714919,-0.514183,-1.724997,-1.793173,1.270261,-2.138914,1.471415,2.046990,0.777626,2.444538,0.821842,-0.585108,-2.118659,-0.641664,-2.514641
2.1000,0.000000,0.000000,-1.449461,1.067269,1.649012,0.721636,-0.507160,-1.727075,-1.799191,1.261405,-2.148235,1.456772,2.044293,0.782898,2.442104,0.824687,-0.575675,-2.121164,-0.631787,-2.517208
2.1100,0.000000,0.000000,-1.453805,1.061343,1.646053,0.728361,-0.500106,-1.729131,-1.805255,1.252349,-2.157547,1.441796,2.041538,0.788290,2.439564,0.827977,-0.566477,-2.123586,-0.622430,-2.519653
2.1200,0.000000,0.000000,-1.458136,1.055386,1.643059,0.735089,-0.493027,-1.731163,-1.811368,1.243075,-2.166817,1.426531,2.038723,0.793827,2.436922,0.831746,-0.557550,-2.125924,-0.613569,-2.521982
2.1300,0.000000,0.000000,-1.462448,1.049403,1.640033,0.741816,-0.485929,-1.733168,-1.817528,1.233571,-2.176012,1.411023,2.035848,0.799532,2.434179,0.836029,-0.548924,-2.128177,-0.605178,-2.524201
2.1400,0.000000,0.000000,-1.466739,1.043397,1.636978,0.748535,-0.478818,-1.735146,-1.823733,1.223828,-2.185105,1.395321,2.032911,0.805430,2.431339,0.840852,-0.540623,-2.130343,-0.597229,-2.526317
2.1500,0.000000,0.000000,-1.471005,1.037373,1.633894,0.755241,-0.471699,-1.737095,-1.829975,1.213841,-2.194072,1.379470,2.029912,0.811543,2.428405,0.846238,-0.532659,-2.132423,-0.589691,-2.528336
2.1600,0.000000,0.000000,-1.475244,1.031336,1.630786,0.761931,-0.464576,-1.739014,-1.836244,1.203613,-2.202893,1.363515,2.026851,0.817894,2.425377,0.852205,-0.525040,-2.134418,-0.582538,-2.530263
2.1700,0.000000,0.000000,-1.479454,1.025288,1.627653,0.768601,-0.457452,-1.740901,-1.842526,1.193154,-2.211549,1.347498,2.023728,0.824499,2.422257,0.858769,-0.517762,-2.136329,-0.575739,-2.532105
2.1800,0.000000,0.000000,-1.483634,1.019230,1.624496,0.775250,-0.450330,-1.742757,-1.848805,1.182478,-2.220026,1.331459,2.020539,0.831374,2.419043,0.865938,-0.510812,-2.138158,-0.569268,-2.533864
2.1900,0.000000,0.000000,-1.487785,1.013162,1.621316,0.781878,-0.443208,-1.744582,-1.855065,1.171609,-2.228313,1.315435,2.017284,0.838531,2.415733,0.873719,-0.504169,-2.139909,-0.563098,-2.535545
2.2000,0.000000,0.000000,-1.491907,1.007082,1.618112,0.788488,-0.436085,-1.746376,-1.861285,1.160574,-2.236400,1.299458,2.013959,0.845977,2.412324,0.882113,-0.497802,-2.141586,-0.557202,-2.537151
2.2100,0.000000,0.000000,-1.496003,1.000987,1.614882,0.795083,-0.428957,-1.748141,-1.867447,1.149409,-2.244281,1.283559,2.010561,0.853717,2.408809,0.891117,-0.491676,-2.143193,-0.551556,-2.538686
2.2200,0.000000,0.000000,-1.500076,0.994873,1.611623,0.801667,-0.421819,-1.749877,-1.873534,1.138153,-2.251952,1.267766,2.007085,0.861750,2.405182,0.900727,-0.485747,-2.144735,-0.546136,-2.540150
2.2300,0.000000,0.000000,-1.504129,0.988735,1.608334,0.808246,-0.414664,-1.751586,-1.879528,1.126849,-2.259411,1.252104,2.003527,0.870073,2.401434,0.910932,-0.479968,-2.146219,-0.540917,-2.541549
2.2400,0.000000,0.000000,-1.508166,0.982566,1.605010,0.814827,-0.407487,-1.753270,-1.885415,1.115543,-2.266659,1.236595,1.999881,0.878679,2.397558,0.921720,-0.474287,-2.147652,-0.535875,-2.542883
2.2500,0.000000,0.000000,-1.512190,0.976361,1.601648,0.821415,-0.400279,-1.754929,-1.891184,1.104280,-2.273697,1.221260,1.996142,0.887556,2.393544,0.933073,-0.468653,-2.149042,-0.530985,-2.544156
2.2600,0.000000,0.000000,-1.516206,0.970113,1.598245,0.828017,-0.393035,-1.756566,-1.896827,1.093109,-2.280530,1.206119,1.992306,0.896691,2.389381,0.944974,-0.463012,-2.150397,-0.526220,-2.545372
